length_url,length_hostname,ip,nb_dots,nb_slash,http_in_path,google_index,page_rank,Label
75,15,0,3,5,0,0,4,1
38,13,0,2,4,0,1,1,1
28,19,0,2,3,0,0,3,0
36,27,0,2,3,0,0,2,0
40,16,0,1,5,0,1,0,1
47,20,0,3,4,0,0,3,0
25,16,0,2,3,0,0,4,0
34,25,0,2,3,0,0,4,0
33,25,0,2,3,0,1,2,1
128,50,1,4,5,0,1,0,1
93,17,0,3,5,0,0,6,0
46,19,0,2,4,0,0,5,0
85,10,1,2,7,0,1,2,1
218,12,1,3,6,0,1,0,1
49,17,0,3,4,0,0,7,0
58,23,0,1,7,0,1,2,1
135,35,0,2,7,0,1,4,1
123,5,1,1,3,0,1,4,1
43,11,0,2,5,0,1,0,1
98,22,0,3,4,0,0,5,0
65,12,1,2,5,0,1,0,1
45,29,0,3,3,0,0,2,1
52,16,0,2,5,0,0,10,1
45,14,0,3,4,0,1,6,0
37,18,0,4,4,0,1,0,1
15,6,0,1,3,0,0,3,0
36,14,0,2,5,0,0,6,0
154,38,0,5,3,0,1,5,1
328,40,1,6,9,0,1,0,1
21,14,0,2,2,0,0,2,0
79,71,0,2,3,0,1,0,1
41,20,0,2,5,0,1,0,1
34,22,0,1,4,0,1,2,1
47,33,0,3,3,0,1,1,1
197,14,1,2,5,0,1,1,1
59,17,0,2,4,0,0,3,0
100,14,0,3,7,0,1,7,0
74,19,0,3,5,0,1,2,0
41,34,0,2,2,0,1,5,1
52,11,0,3,5,0,1,2,1
99,15,0,2,7,0,1,10,1
45,36,0,2,3,0,0,0,0
54,16,0,2,4,0,0,5,0
43,17,0,3,3,0,0,4,0
26,17,0,2,3,0,0,1,0
84,43,1,2,3,0,1,0,1
23,15,0,1,2,0,1,0,1
15,4,0,1,3,0,1,4,1
53,16,0,2,4,0,0,7,0
100,24,0,6,8,0,1,3,1
56,28,1,2,5,0,1,4,1
55,19,0,2,4,0,1,1,1
28,20,0,2,3,0,1,0,0
71,15,0,2,6,0,0,5,0
144,32,0,3,3,0,1,3,1
26,17,0,3,3,0,0,4,0
57,17,0,2,5,0,0,4,0
27,18,0,2,3,0,0,5,0
38,29,0,2,3,0,1,4,1
36,29,0,2,2,0,1,5,1
41,14,1,4,4,0,1,0,1
102,15,1,1,9,0,1,0,1
21,9,0,1,3,0,1,0,1
57,33,0,3,3,0,0,7,0
31,23,0,2,3,0,0,2,0
32,25,0,2,2,0,1,5,1
58,18,0,1,5,0,1,3,1
31,6,0,1,3,0,1,3,1
69,36,1,4,4,0,1,0,1
25,16,0,2,3,0,0,2,0
29,21,0,2,3,0,0,4,0
40,16,0,3,4,0,1,0,1
115,31,1,4,10,0,1,2,1
34,25,0,2,3,0,0,2,0
47,24,0,1,5,0,1,0,1
52,16,0,2,5,0,0,10,1
51,27,0,4,4,0,1,2,1
118,42,1,4,4,0,1,0,1
136,13,0,1,12,0,1,1,1
50,19,0,3,5,0,1,1,1
62,15,0,2,6,0,0,4,0
47,12,0,3,5,0,0,5,0
99,16,0,2,4,0,1,7,0
33,26,0,2,2,0,0,5,0
44,12,0,3,5,0,0,2,1
30,21,0,2,3,0,0,2,1
51,13,1,3,4,0,1,6,0
43,14,0,2,5,0,0,9,0
123,46,1,5,4,0,1,0,1
41,17,0,2,4,0,0,10,0
26,17,0,2,3,0,0,5,0
70,22,0,5,4,0,1,6,1
25,16,0,2,3,0,0,2,0
26,15,0,2,3,0,0,3,0
23,7,0,1,3,0,1,6,1
37,24,0,2,3,0,1,8,0
57,10,0,2,5,0,0,4,1
51,13,0,3,6,0,1,0,1
31,23,0,2,3,0,0,1,0
55,23,1,3,3,0,1,0,1
75,25,0,3,6,0,1,2,1
40,32,0,2,3,0,0,5,0
34,26,0,2,3,0,0,2,0
41,18,0,4,4,0,1,0,1
48,19,0,2,4,0,0,4,0
35,12,0,2,4,0,1,1,1
36,16,0,2,4,0,0,7,0
78,15,0,3,5,0,0,7,0
40,31,0,2,3,0,0,2,0
19,10,0,1,3,0,0,4,0
50,15,0,3,6,0,0,7,0
52,21,0,2,6,0,1,0,1
40,32,1,3,3,0,1,0,1
35,22,0,3,4,0,0,6,0
358,23,1,2,4,0,0,0,1
44,24,0,2,5,0,1,0,1
36,16,0,3,3,0,1,2,1
37,14,0,2,3,0,1,3,1
52,19,0,1,4,0,0,5,0
50,10,0,2,3,0,1,7,1
67,18,0,1,6,0,0,4,0
45,26,0,3,3,0,1,2,1
43,15,0,2,3,0,0,10,0
36,28,0,2,3,0,1,2,1
38,11,0,3,5,0,1,1,1
43,14,0,3,5,0,1,3,0
26,17,0,3,3,0,0,2,0
78,16,0,3,5,0,0,5,0
76,34,0,2,4,0,0,5,0
26,17,0,3,3,0,0,3,0
52,13,0,1,5,0,1,2,0
63,13,0,5,6,1,1,4,1
119,19,0,2,9,0,0,8,0
36,29,0,2,2,0,0,3,0
31,14,0,1,5,0,1,1,1
26,17,0,2,3,0,0,4,0
66,16,0,2,3,0,0,10,1
68,42,1,4,4,0,1,0,1
56,22,0,1,6,0,1,1,1
126,61,1,3,3,0,1,0,1
69,18,0,2,5,0,0,6,0
73,13,0,2,5,0,0,6,0
49,27,0,3,3,0,1,0,1
27,18,0,1,3,0,0,2,0
33,15,0,1,4,1,1,0,1
61,21,0,3,3,0,0,4,0
72,38,0,3,3,0,1,0,1
84,13,0,3,7,0,1,0,1
33,24,0,2,3,0,1,2,1
71,15,0,4,5,0,0,10,0
45,24,0,2,4,0,1,3,0
34,25,0,2,3,0,1,5,1
78,16,0,2,5,0,0,6,0
25,16,0,2,3,0,0,3,0
208,24,1,7,7,0,1,0,1
32,25,0,2,2,0,1,5,1
42,18,0,4,4,0,1,4,1
98,12,0,1,9,0,1,2,1
25,7,0,1,3,0,0,3,0
24,17,0,1,2,0,0,2,0
58,26,0,3,3,0,0,2,0
27,18,0,2,3,0,0,3,0
79,18,0,2,4,0,0,0,1
42,33,0,2,3,0,0,4,0
77,23,1,1,5,0,1,2,1
95,15,1,2,6,0,1,7,0
95,17,0,2,5,0,0,5,0
35,27,0,2,3,0,1,4,1
32,14,0,2,4,0,1,7,0
38,31,0,2,2,0,1,5,1
43,18,0,2,4,0,0,6,0
44,15,0,2,5,0,0,7,0
36,25,0,2,3,0,0,6,0
24,15,0,2,3,0,0,5,0
42,8,0,1,5,0,1,1,1
51,14,1,1,4,0,1,3,1
45,21,0,1,6,0,1,0,1
63,20,0,2,7,0,1,0,1
22,11,0,1,4,0,1,1,1
36,28,0,2,3,0,0,1,0
32,23,0,2,3,0,0,5,0
27,19,0,2,3,0,0,1,0
30,14,0,3,3,0,1,1,1
28,20,0,2,3,0,0,2,0
30,21,0,2,3,0,0,2,0
49,24,0,2,5,0,1,2,1
94,12,1,1,11,0,1,0,1
26,18,0,2,3,0,0,4,0
227,30,1,2,5,0,1,0,1
75,14,0,4,3,1,1,8,0
75,22,0,3,4,0,0,5,0
44,35,0,2,3,0,1,5,1
65,36,0,3,3,0,0,2,0
48,18,0,3,3,0,1,3,1
96,20,0,1,7,0,0,5,0
29,20,0,3,3,0,0,5,0
25,16,0,1,3,0,0,4,0
59,21,0,3,4,0,1,4,0
61,12,0,3,4,0,0,5,0
30,21,0,2,3,0,0,3,0
37,18,0,2,3,0,0,5,0
31,22,0,2,3,0,0,5,0
37,13,1,2,5,0,1,2,1
36,27,0,2,3,0,0,3,0
42,14,0,3,5,0,1,3,0
70,24,0,3,8,0,1,1,0
88,17,0,2,4,0,0,5,0
151,25,1,6,10,2,1,5,1
33,25,0,1,3,0,1,0,1
28,13,0,2,3,0,1,4,1
32,25,0,2,2,0,1,5,1
27,19,0,2,3,0,0,4,0
22,13,0,2,3,0,0,2,0
22,13,0,2,3,0,0,1,1
70,24,0,2,7,0,1,2,1
53,22,0,2,3,0,0,5,0
50,17,0,3,4,0,0,5,0
23,15,0,2,3,0,0,3,0
51,23,0,2,4,0,0,6,0
58,16,0,2,5,0,1,10,1
88,21,0,3,6,0,0,6,0
80,25,0,2,5,0,0,4,0
47,16,0,2,4,0,0,7,0
220,14,1,7,6,0,1,0,1
39,10,0,2,3,0,1,4,0
26,17,0,2,3,0,0,2,0
92,26,0,2,10,0,1,3,1
85,21,1,2,6,0,1,1,1
84,28,0,3,3,0,1,5,0
68,33,0,3,3,0,0,3,0
134,24,1,3,6,0,1,0,1
40,25,0,2,4,0,1,6,1
87,16,1,2,4,0,0,6,0
86,16,0,2,6,0,1,0,1
24,15,0,2,3,0,0,3,0
43,25,0,2,3,0,0,6,0
51,23,0,2,4,0,0,6,0
36,19,0,2,5,0,1,3,1
46,17,0,1,4,0,0,2,1
54,14,0,2,4,0,0,5,0
103,35,0,4,5,0,1,8,0
59,21,0,2,7,0,0,8,0
35,28,0,2,2,0,0,5,0
36,9,0,2,5,0,1,0,1
56,21,0,2,5,0,1,2,0
76,20,0,2,4,0,1,4,0
73,15,0,4,5,0,0,10,0
77,40,0,2,3,0,0,6,0
43,21,0,3,4,0,1,0,1
29,20,0,2,3,0,0,4,0
50,23,0,2,4,0,0,6,0
46,16,0,2,4,0,0,7,0
25,16,0,2,3,0,0,3,0
28,19,0,2,3,0,0,5,0
25,16,0,2,3,0,0,3,0
48,17,0,3,3,0,1,5,0
51,18,0,2,4,0,0,6,0
85,16,0,1,6,0,1,4,0
70,37,0,3,3,0,1,0,1
33,24,0,2,3,0,0,3,0
98,26,1,2,9,0,1,2,1
40,13,0,1,5,0,1,2,1
29,21,0,2,3,0,1,1,1
80,16,0,2,7,0,1,0,1
57,21,0,2,4,0,0,5,0
99,25,0,2,6,0,1,4,1
76,13,0,3,5,0,0,5,0
126,61,1,3,3,0,1,0,1
37,29,0,4,3,0,1,0,1
43,14,0,3,5,0,0,3,0
125,26,1,3,10,0,0,2,0
70,16,0,2,6,0,1,10,1
56,21,0,5,6,0,0,5,0
82,23,1,2,5,0,1,0,1
128,50,1,4,5,0,1,0,1
40,27,0,2,3,0,1,3,1
55,38,0,2,3,0,1,2,1
41,20,0,3,3,0,0,6,0
129,14,1,2,5,0,1,0,1
32,19,0,2,4,0,0,4,0
128,50,1,4,5,0,1,0,1
51,14,0,1,5,0,0,5,0
29,21,0,2,3,0,0,3,0
29,20,0,2,3,0,1,6,1
30,22,0,2,3,0,0,2,0
56,37,0,4,3,0,1,4,1
86,17,1,3,6,0,1,1,1
25,18,0,2,2,0,1,0,1
21,14,0,2,2,0,1,1,1
30,10,0,1,4,0,0,9,0
55,16,0,2,4,0,0,7,0
29,13,1,3,4,0,0,0,1
54,16,0,2,5,0,0,5,0
22,13,0,1,3,0,0,3,0
97,15,0,2,7,0,0,5,0
28,6,0,1,3,0,0,3,1
63,27,0,2,4,0,1,2,1
206,12,1,4,5,0,1,0,1
72,18,0,5,4,0,1,2,1
44,25,0,5,4,0,1,5,1
48,29,0,2,4,0,1,4,1
90,6,1,6,5,1,0,2,1
127,50,1,4,4,0,1,0,1
128,50,1,4,5,0,1,0,1
28,19,0,2,3,0,0,3,0
25,16,0,2,3,0,0,3,0
47,19,0,2,4,0,0,5,0
52,16,0,2,4,0,0,7,0
80,27,0,3,5,0,1,2,0
78,24,0,2,5,0,0,5,0
181,19,1,5,3,0,1,2,1
42,25,0,3,3,0,1,1,1
41,12,0,2,5,0,1,0,1
47,27,0,4,3,0,1,1,1
34,26,0,2,3,0,0,5,1
21,12,0,2,3,0,0,4,0
84,14,1,2,6,1,1,0,1
88,28,0,2,5,0,0,5,0
18,11,0,2,2,0,0,2,0
80,20,1,3,6,0,1,6,0
99,15,0,2,7,0,1,10,1
53,24,0,2,4,0,0,3,0
56,15,0,2,4,0,0,10,0
38,31,0,2,2,0,1,3,1
18,11,0,2,2,0,0,3,0
103,29,0,2,5,0,0,5,0
36,17,0,2,4,0,1,2,1
26,17,0,2,3,0,0,2,0
77,23,1,1,5,0,1,2,1
22,13,0,2,3,0,0,3,0
31,23,0,3,3,0,0,2,0
28,19,0,2,3,0,0,3,1
79,28,1,4,4,0,1,0,1
89,30,0,4,5,0,0,8,0
33,25,0,2,3,0,0,5,0
30,18,0,1,3,0,1,0,1
32,24,0,2,3,0,0,5,0
60,27,0,4,6,0,1,1,1
35,16,0,1,5,0,0,3,0
55,36,0,3,3,0,1,2,1
33,20,0,2,3,0,0,8,0
299,31,1,15,7,0,1,0,1
125,20,0,2,6,0,0,5,0
66,27,0,2,4,0,1,4,0
41,20,0,3,3,0,0,3,0
77,29,0,2,5,0,0,3,1
57,28,0,4,3,0,0,3,0
29,21,0,2,3,0,0,1,0
55,18,0,3,6,0,1,1,1
32,24,0,2,3,0,1,2,1
63,19,1,2,8,0,0,0,1
31,24,0,1,2,0,0,2,0
74,21,0,3,4,0,0,4,0
111,19,1,3,3,0,0,8,0
15,4,0,1,3,0,1,4,1
23,14,0,2,3,0,0,2,0
204,27,0,2,5,0,0,7,1
214,37,1,5,5,0,1,4,1
71,19,0,2,3,0,0,4,0
78,12,1,4,5,0,1,0,1
36,29,0,2,2,0,1,2,1
67,18,0,2,5,0,0,6,0
26,17,0,2,3,0,0,4,0
33,25,1,3,3,0,1,4,1
43,36,0,2,2,0,1,5,1
30,19,0,2,4,0,1,0,1
21,14,0,2,2,0,0,3,0
27,19,0,2,3,0,0,3,0
54,38,0,5,3,0,1,5,1
52,28,0,2,4,0,0,5,0
30,21,0,2,3,0,0,2,0
23,15,0,2,3,0,0,2,0
23,16,0,1,2,0,0,2,0
29,21,0,2,3,0,0,2,0
47,19,0,3,4,0,0,5,0
153,21,1,2,6,0,1,1,1
44,15,0,1,4,0,0,5,0
45,20,0,1,3,0,1,4,1
34,26,0,2,2,0,1,2,1
61,30,0,2,3,0,0,6,0
43,15,0,3,4,0,1,3,1
67,17,0,2,4,0,1,5,0
30,23,0,2,2,0,1,5,1
28,21,0,2,2,0,0,8,0
45,18,0,3,4,0,1,7,0
62,22,0,2,8,0,1,3,1
29,20,0,2,3,0,0,3,0
82,15,0,3,6,0,1,5,0
26,18,0,2,2,0,0,0,1
31,23,0,2,3,0,0,4,0
77,22,1,2,4,0,1,4,1
49,18,0,3,5,0,1,4,0
18,10,0,2,3,0,0,0,1
93,24,1,3,9,0,0,7,0
123,46,1,5,4,0,1,0,1
64,31,1,5,3,0,1,5,1
159,14,0,2,10,0,1,0,1
91,18,0,2,4,0,0,8,0
75,20,0,2,4,0,0,5,0
32,23,0,2,3,0,0,5,0
20,8,0,1,3,0,1,2,1
33,12,1,2,3,0,0,8,0
38,29,0,2,3,0,0,1,0
63,18,0,2,5,0,1,0,1
55,21,0,2,4,0,0,2,0
50,20,0,3,5,0,0,6,0
40,31,0,2,3,0,1,1,1
72,32,0,2,3,0,0,2,0
45,15,0,3,4,0,0,5,0
31,22,0,2,3,0,0,3,0
90,23,0,3,6,0,1,0,1
84,16,0,2,6,0,1,10,1
35,26,0,2,3,0,1,2,1
63,22,0,1,7,0,1,0,1
35,20,0,2,4,0,1,0,1
24,10,0,1,3,0,1,2,1
24,16,0,2,3,0,0,4,0
26,12,0,1,4,0,1,2,1
41,23,0,2,4,0,1,2,0
49,16,0,2,4,0,0,7,0
37,17,0,2,5,0,1,2,0
46,17,0,3,5,0,1,0,1
25,17,0,2,3,0,0,4,0
47,39,0,4,3,0,1,5,1
90,16,0,2,6,0,0,4,0
24,16,0,2,3,0,1,1,1
29,20,0,2,3,0,1,5,1
53,16,0,3,5,0,0,5,0
85,14,1,1,3,0,0,7,0
70,9,0,6,8,0,1,2,1
26,17,0,3,3,0,0,2,0
47,16,0,2,4,0,0,7,0
61,16,0,3,5,0,0,5,0
65,20,0,4,4,0,0,5,0
33,16,0,2,4,0,1,3,1
27,19,0,2,3,0,0,3,0
124,50,1,4,4,0,1,0,1
51,13,0,1,8,0,1,2,1
35,14,0,2,4,0,0,5,0
68,18,0,2,4,0,0,4,0
30,22,0,2,3,0,0,2,0
29,21,0,2,3,0,0,5,0
70,43,0,5,3,0,1,0,1
105,18,0,3,5,0,0,5,0
148,16,1,2,11,0,1,0,1
127,50,1,4,5,0,1,0,1
57,23,0,3,3,0,0,4,0
70,45,1,5,4,0,1,5,1
31,24,0,2,2,0,0,2,0
24,16,0,3,3,0,0,3,0
26,18,0,2,3,0,0,1,0
51,17,0,1,6,0,1,0,1
303,15,1,3,9,0,1,0,1
26,17,0,2,3,0,0,4,0
27,19,0,2,3,0,0,2,0
59,15,0,2,4,0,0,6,0
30,21,0,2,3,0,1,5,1
42,22,0,2,5,0,0,6,0
39,31,0,2,3,0,0,2,0
33,11,0,2,5,0,0,4,0
41,21,0,2,4,0,1,4,1
50,16,0,3,4,0,0,5,0
25,16,0,2,3,0,0,4,0
55,18,0,2,6,0,1,6,0
36,15,0,2,4,0,1,0,1
45,17,0,3,4,0,1,0,1
70,49,1,5,4,0,1,5,1
76,50,1,4,4,0,1,0,1
106,19,1,2,9,0,1,0,1
30,21,0,2,3,0,0,4,0
22,14,0,3,3,0,0,2,0
41,17,0,3,4,0,1,0,1
70,27,0,4,3,0,0,4,0
42,14,0,2,3,0,0,3,1
56,25,0,2,3,0,1,2,1
27,19,0,2,3,0,0,2,0
30,13,0,2,3,0,0,7,0
38,18,0,3,4,0,1,7,0
75,42,0,6,3,0,1,5,1
77,16,0,3,5,0,1,5,0
77,27,1,3,4,0,1,0,1
67,28,0,3,5,0,0,5,0
78,13,0,3,8,0,1,2,1
34,11,0,1,3,0,0,10,0
19,11,0,2,3,0,1,0,1
55,16,0,2,4,0,0,10,0
40,13,1,4,4,0,1,0,1
89,20,0,2,6,0,1,4,0
45,21,0,2,5,0,0,4,0
74,22,0,3,5,0,0,5,0
50,25,0,2,4,0,1,0,1
19,11,0,1,3,0,0,3,0
330,16,1,4,6,1,0,7,1
42,22,0,2,3,0,1,0,1
43,28,0,4,4,0,1,1,1
21,12,0,2,3,0,0,5,0
127,50,1,4,5,0,1,0,1
62,26,0,3,5,0,1,6,0
36,28,0,2,2,0,1,2,1
27,19,0,2,3,0,0,3,0
26,15,0,1,4,0,1,0,1
66,22,0,2,4,0,0,6,0
50,24,0,2,5,0,0,4,1
45,19,0,2,4,0,0,5,0
31,23,0,2,2,0,1,5,1
30,21,0,2,3,0,1,0,1
33,13,0,2,3,0,0,4,0
36,21,0,2,3,0,1,4,1
45,16,0,2,4,0,0,7,0
44,16,0,2,4,0,0,7,0
43,15,0,2,3,0,0,10,0
64,25,0,3,4,0,1,6,1
92,21,1,3,7,0,1,1,1
33,24,0,2,3,0,0,3,0
74,66,0,3,3,0,1,4,0
255,17,1,3,3,0,0,5,1
219,13,1,1,12,0,1,1,1
54,31,0,2,4,0,1,4,0
31,19,0,2,4,0,0,4,0
28,20,0,2,2,0,0,2,1
23,11,0,1,4,0,0,3,0
188,13,1,4,3,0,0,0,1
23,14,0,2,3,0,0,3,0
29,20,0,2,3,0,0,2,0
263,214,0,13,6,0,1,4,1
36,9,0,1,4,0,0,5,0
120,42,1,4,5,0,1,0,1
34,17,0,3,3,0,1,1,1
60,23,0,2,7,0,1,0,1
64,20,0,3,3,0,0,5,0
28,19,0,2,3,0,0,4,0
97,22,0,1,10,0,1,0,1
48,34,0,3,3,0,1,0,1
72,13,0,3,6,0,1,6,0
49,21,0,3,4,0,0,5,0
74,18,0,4,6,0,1,8,0
34,21,1,2,3,0,0,8,0
43,16,0,2,4,0,0,10,1
88,14,0,2,4,0,0,5,0
56,19,0,2,4,0,0,3,0
22,15,0,2,2,0,0,1,0
49,20,0,2,4,0,0,4,0
73,13,0,2,3,0,0,7,0
52,15,0,2,6,0,1,1,1
31,16,0,2,3,0,0,6,0
40,14,1,4,4,0,1,0,1
31,23,0,2,2,0,1,5,1
66,20,1,2,4,0,1,0,1
27,19,0,2,3,0,0,0,0
88,19,1,4,6,0,0,8,0
55,13,0,3,7,0,0,8,0
74,7,0,1,4,0,0,6,0
37,16,0,2,5,0,1,0,1
23,14,0,3,3,0,0,3,0
110,38,1,3,6,0,1,2,1
132,26,0,2,8,0,1,4,1
63,24,0,3,3,0,0,5,0
25,11,0,1,3,0,1,0,1
83,18,0,2,5,0,1,4,0
22,15,0,2,2,0,1,2,1
54,20,0,3,3,0,0,6,0
91,25,0,2,5,0,0,3,0
40,16,0,1,4,0,0,4,0
48,41,0,6,2,0,1,0,1
145,32,0,3,3,0,1,3,1
36,16,0,2,3,0,1,10,0
81,33,0,2,7,0,1,1,1
60,19,0,1,4,0,0,2,0
38,31,0,2,2,0,1,5,1
77,23,1,1,5,0,1,2,1
27,18,0,2,3,0,1,2,1
50,17,0,3,5,0,0,6,0
203,9,1,2,5,0,1,0,1
54,22,0,4,6,0,1,0,1
36,18,0,2,3,0,1,0,1
25,16,0,2,3,0,0,3,0
32,23,0,3,3,0,0,2,0
29,13,0,2,3,0,1,0,1
81,15,0,3,6,0,1,3,0
157,21,1,4,3,0,1,4,1
54,9,0,5,7,0,1,2,1
76,29,0,3,5,0,1,2,1
92,24,0,3,6,0,1,3,1
97,16,0,2,6,0,0,5,0
74,12,0,2,6,0,1,5,0
164,21,1,3,6,0,1,1,1
37,30,0,2,2,0,1,1,1
132,16,1,3,4,0,0,5,1
25,16,0,1,3,0,0,4,0
49,16,0,2,4,0,0,7,0
26,18,0,2,3,0,0,1,0
53,16,0,3,5,0,1,0,1
25,17,0,2,3,0,0,3,0
29,20,0,2,3,0,0,4,0
29,21,0,2,3,0,0,3,0
65,36,0,5,4,0,1,5,1
67,14,1,2,4,0,1,1,1
53,20,0,2,4,0,0,6,0
56,20,0,5,6,0,1,4,1
56,21,0,2,6,0,1,2,1
63,24,0,2,3,0,0,3,0
44,35,0,2,3,0,0,5,0
43,15,0,3,5,0,0,3,0
57,12,0,3,7,0,1,7,0
91,20,0,3,7,0,1,0,1
179,6,1,6,9,1,1,0,1
118,38,1,2,7,0,1,0,1
36,19,0,2,3,0,1,0,1
44,15,0,3,5,0,0,3,0
33,16,0,2,3,0,0,10,0
65,17,1,2,5,0,0,7,0
46,16,0,2,6,0,0,5,0
33,24,0,2,3,0,0,6,0
150,12,1,4,5,0,1,0,1
21,12,0,2,3,0,0,5,0
56,31,0,3,3,0,1,5,0
41,31,0,2,3,0,0,4,0
26,17,0,2,3,0,0,2,0
76,50,1,4,4,0,1,0,1
85,10,0,1,7,0,0,5,0
90,34,0,2,5,0,0,5,0
27,16,0,2,4,0,0,1,0
36,28,0,2,3,0,0,5,0
70,18,0,3,4,0,0,4,0
113,12,1,3,8,0,1,0,1
22,14,0,2,3,0,0,3,0
31,18,0,1,3,0,1,0,1
41,32,0,2,3,0,0,8,0
89,11,0,2,3,0,0,2,0
51,21,0,2,6,0,1,0,1
25,16,0,2,3,0,0,0,1
27,18,0,2,3,0,0,1,0
35,26,0,2,3,0,1,5,1
38,14,0,3,5,0,0,5,0
48,17,0,4,4,0,1,5,0
76,17,0,3,6,0,0,6,0
38,30,0,2,3,0,1,6,1
45,18,0,2,4,0,1,0,1
30,15,0,2,3,0,1,1,1
76,20,0,2,4,0,1,5,0
31,24,0,2,2,0,1,5,1
77,8,0,2,7,0,1,1,1
88,32,1,4,6,0,1,2,1
56,15,1,3,4,0,1,0,1
51,24,0,3,4,0,1,6,0
33,19,0,2,4,0,0,5,0
93,18,0,4,8,0,0,6,0
98,21,0,2,6,0,0,6,0
41,11,0,1,4,0,1,4,1
38,16,0,2,4,0,1,0,1
98,19,1,2,7,0,1,0,1
43,14,0,2,4,0,0,5,0
78,12,1,2,7,0,1,5,1
23,15,0,2,3,0,0,3,0
201,18,1,3,5,0,1,1,1
31,22,0,2,3,0,0,4,0
68,19,0,3,3,0,0,5,0
32,15,0,2,3,0,0,6,0
42,19,0,2,4,0,0,5,0
48,20,0,3,4,0,0,6,0
198,19,1,6,8,0,1,3,1
54,11,0,2,4,0,1,6,1
50,31,0,3,3,0,1,1,1
54,18,0,3,5,0,1,8,0
28,19,0,2,3,0,0,2,0
27,19,0,2,3,0,0,3,0
40,17,0,3,5,0,0,6,0
44,26,0,2,4,0,1,2,0
49,18,0,2,4,0,0,3,0
26,18,0,2,3,0,0,0,0
81,12,0,2,4,0,1,7,0
127,50,1,4,4,0,1,0,1
36,18,0,3,3,0,1,0,1
61,20,0,2,9,0,1,0,1
64,8,0,2,6,0,1,2,1
38,15,0,2,4,0,0,10,0
53,26,0,2,3,0,1,3,1
30,21,0,2,3,0,0,4,0
52,24,0,3,5,0,0,4,0
40,11,0,1,4,0,0,4,0
41,15,0,3,4,0,0,3,0
60,21,0,2,5,0,0,7,0
17,10,0,2,2,0,0,4,0
48,20,0,3,4,0,0,6,0
78,69,1,4,3,0,1,5,1
34,25,0,2,3,0,0,2,0
44,36,0,3,3,0,1,0,1
48,17,0,1,6,0,1,2,1
143,26,0,5,3,0,1,5,1
56,16,0,3,6,0,0,0,1
65,14,0,3,3,0,0,6,0
73,18,0,3,9,0,1,0,1
29,22,0,2,2,0,0,3,0
71,20,0,3,5,0,0,0,0
25,16,0,2,3,0,0,3,0
110,17,0,4,10,0,1,3,1
80,22,1,3,3,0,1,0,1
54,26,0,2,4,0,1,0,1
70,45,1,5,4,0,1,5,1
71,28,0,2,7,0,0,8,0
106,13,0,7,14,2,1,0,1
32,13,0,2,3,0,1,0,1
50,14,0,1,5,0,1,3,0
44,16,0,5,3,0,1,3,1
39,30,0,3,3,0,0,2,0
100,29,0,4,5,0,0,8,0
91,22,1,2,7,0,1,1,1
127,50,1,4,4,0,1,0,1
31,22,0,2,3,0,0,5,0
49,23,0,2,5,0,1,0,1
66,23,0,3,3,0,0,6,0
259,34,1,3,6,0,1,1,1
70,44,0,5,4,0,1,5,1
180,41,1,3,8,0,1,5,1
61,18,0,3,5,0,1,4,0
19,10,0,1,3,0,0,2,0
44,20,0,3,4,0,1,3,1
46,20,0,3,5,0,1,4,0
75,17,0,3,7,0,1,5,0
102,7,0,3,3,1,0,5,1
62,10,1,1,5,0,1,0,1
466,15,1,4,8,0,1,5,1
83,20,0,3,9,0,1,0,1
59,18,0,3,5,0,1,5,0
68,21,0,3,7,0,1,3,1
38,13,0,1,5,0,1,0,1
36,28,0,2,3,0,0,5,0
127,15,0,2,7,0,1,10,1
37,23,0,2,4,0,1,5,0
38,18,0,2,4,0,0,7,0
60,8,0,2,6,0,0,5,0
35,16,0,2,3,0,0,6,0
63,56,0,7,2,0,1,0,1
51,16,0,3,3,0,0,5,0
128,50,1,4,5,0,1,0,1
50,12,0,2,5,0,1,0,1
60,24,0,2,4,0,1,0,1
62,15,0,1,7,0,1,1,1
38,14,0,2,4,0,0,6,0
33,16,0,3,3,0,1,0,1
127,50,1,4,5,0,1,0,1
162,40,0,4,6,0,1,5,1
20,7,0,1,3,0,1,6,1
50,10,1,1,3,0,1,2,1
42,27,0,4,3,0,1,5,1
40,33,0,2,2,0,1,5,1
31,14,0,3,3,0,1,0,1
24,17,0,2,2,0,1,1,1
66,29,0,2,6,0,1,7,0
71,15,0,2,6,0,0,7,0
33,12,1,2,3,0,0,8,0
73,16,0,3,3,0,0,1,1
466,15,1,4,8,0,1,5,1
61,16,0,2,4,0,1,7,0
84,13,0,1,5,0,0,5,0
57,24,0,2,5,0,1,4,0
42,18,0,2,3,0,1,3,0
60,22,0,3,4,0,0,3,0
59,20,0,3,5,0,1,2,1
44,17,0,2,6,0,0,5,0
50,27,0,2,4,0,0,3,0
36,27,0,2,3,0,1,1,1
21,11,0,1,4,0,1,2,1
30,21,0,2,3,0,0,3,0
32,25,0,2,2,0,1,5,1
68,42,1,4,4,0,1,0,1
39,31,0,2,3,0,1,0,1
71,23,0,3,6,0,1,0,1
15,4,0,1,3,0,1,4,1
43,34,0,2,3,0,0,3,0
36,16,0,2,4,0,0,10,0
40,17,0,1,5,0,0,2,1
29,21,0,2,3,0,0,4,0
129,6,1,3,3,1,0,9,1
38,17,0,1,5,0,1,2,1
